studyID:sampleId	Altered	CTNNB1	ZNRF3	APC	AXIN1	AXIN2	RNF43	RSPO1	RSPO2	RSPO3	RSPO4
hcc_tcga_gdc:TCGA-DD-A115-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-DD-A114-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-DD-A113-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A9FW-01	1	1	0	1	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A9FV-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A9FU-01	1	0	0	0	1	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A9FS-01	1	0	0	0	1	1	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A8HV-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A8HU-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A8HT-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A7IL-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A7IK-01	1	1	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-CC-A7IJ-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A7II-01	1	0	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-CC-A7IH-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A7IG-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A7IF-01	1	0	0	0	0	1	0	0	1	0	0
hcc_tcga_gdc:TCGA-CC-A7IE-01	1	0	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-CC-A5UE-01	1	0	0	0	1	1	1	0	1	0	0
hcc_tcga_gdc:TCGA-CC-A5UD-01	1	1	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-CC-A5UC-01	1	0	0	0	1	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A3MC-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A3MB-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A3MA-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-A3M9-01	1	1	1	0	0	0	0	0	1	0	1
hcc_tcga_gdc:TCGA-CC-A1HT-01	1	0	0	0	0	1	0	0	1	0	0
hcc_tcga_gdc:TCGA-CC-5264-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-5263-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-5262-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-5260-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-CC-5258-01	1	0	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-BW-A5NQ-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BW-A5NP-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BW-A5NO-01	1	0	0	0	0	0	1	0	0	0	0
hcc_tcga_gdc:TCGA-BD-A3ER-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BD-A3EP-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BD-A2L6-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A8YO-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A69H-01	1	1	0	0	0	1	1	0	1	0	0
hcc_tcga_gdc:TCGA-BC-A5W4-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A3KG-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A3KF-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A217-01	1	0	0	0	0	1	1	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A216-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A112-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10Z-01	1	0	0	1	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10Y-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10X-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10W-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10U-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10T-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10R-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-A10Q-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-BC-4073-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-5R-AAAM-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-5R-AA1D-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-5R-AA1C-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-5C-AAPD-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-5C-A9VH-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-5C-A9VG-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-4R-AA8I-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-3K-AAZ8-01	1	1	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9HB-01	1	1	0	1	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9HA-01	1	1	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-2Y-A9H9-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9H8-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9H7-01	1	0	0	0	1	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9H6-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9H5-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9H4-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9H3-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9H2-01	1	0	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-2Y-A9H1-01	1	1	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-2Y-A9H0-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9GZ-01	1	0	0	1	0	1	1	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9GY-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9GX-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9GW-01	1	0	0	0	0	0	0	0	1	0	0
hcc_tcga_gdc:TCGA-2Y-A9GV-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9GU-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9GT-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2Y-A9GS-01	0	0	0	0	0	0	0	0	0	0	0
hcc_tcga_gdc:TCGA-2V-A95S-01	0	0	0	0	0	0	0	0	0	0	0
