studyID:sampleId	Altered	CTNNB1	ZNRF3	APC	AXIN1	AXIN2	RNF43	RSPO1	RSPO2	RSPO3	RSPO4
ucec_tcga_gdc:TCGA-B5-A3F9-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1N2-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1MZ-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1MY-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1MX-01	1	0	0	1	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1MW-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1MV-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1MU-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A1MR-01	1	1	0	0	1	0	1	0	0	1	0
ucec_tcga_gdc:TCGA-B5-A121-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11Z-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11Y-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11X-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11W-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11V-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11U-01	1	1	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11S-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11R-01	1	0	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11Q-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11P-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11O-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11N-01	1	0	1	1	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11M-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11L-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11J-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11I-01	1	0	0	0	0	0	0	0	1	0	0
ucec_tcga_gdc:TCGA-B5-A11H-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11G-01	1	0	0	1	1	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11F-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A11E-01	1	1	0	1	0	0	1	0	1	0	0
ucec_tcga_gdc:TCGA-B5-A0KB-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K9-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K8-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K7-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K6-01	1	1	0	0	1	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K4-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K3-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K2-01	1	0	0	0	0	1	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K1-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0K0-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JZ-01	1	0	0	0	1	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JY-01	1	1	0	1	1	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JX-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JV-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JU-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JT-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JS-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JR-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-B5-A0JN-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3GI-01	1	0	0	0	0	0	0	0	1	0	0
ucec_tcga_gdc:TCGA-AX-A3GB-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3G9-01	1	0	0	0	0	0	1	0	0	0	1
ucec_tcga_gdc:TCGA-AX-A3G8-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3G7-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3G6-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3G4-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3G3-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3FZ-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3FX-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3FW-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3FV-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A3FT-01	1	0	0	0	1	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2IO-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2IN-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2HK-01	1	0	0	0	0	0	0	0	0	0	1
ucec_tcga_gdc:TCGA-AX-A2HJ-01	1	0	0	1	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2HH-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2HG-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2HF-01	1	0	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2HD-01	1	1	0	0	0	0	1	1	0	0	1
ucec_tcga_gdc:TCGA-AX-A2HC-01	1	0	1	1	1	0	0	0	0	1	0
ucec_tcga_gdc:TCGA-AX-A2HA-01	1	0	0	1	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2H8-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2H7-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2H5-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2H4-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A2H2-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CR-01	1	0	1	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CP-01	1	0	0	0	0	0	0	1	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CN-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CK-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CJ-01	1	0	1	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CI-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CF-01	1	0	0	0	0	0	0	1	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CE-01	1	1	0	1	1	1	0	0	1	1	0
ucec_tcga_gdc:TCGA-AX-A1CC-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1CA-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1C9-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1C8-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1C7-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1C5-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A1C4-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A0J1-01	1	1	0	1	0	0	1	0	1	0	1
ucec_tcga_gdc:TCGA-AX-A0J0-01	1	1	0	1	0	0	0	0	1	0	0
ucec_tcga_gdc:TCGA-AX-A0IW-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A0IU-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A0IS-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A06L-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A06J-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A06H-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A06F-01	1	0	1	1	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A06B-01	1	0	0	0	0	0	0	1	0	0	0
ucec_tcga_gdc:TCGA-AX-A062-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A05Z-01	1	0	0	1	0	0	0	0	1	0	0
ucec_tcga_gdc:TCGA-AX-A05Y-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A05W-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A05U-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A05T-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AX-A05S-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AW-A1PO-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A5FX-01	1	0	0	0	1	0	0	0	0	1	0
ucec_tcga_gdc:TCGA-AP-A1E4-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1E3-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1E1-01	1	1	0	0	1	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1E0-01	1	1	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1DV-01	1	1	1	1	0	1	0	1	1	0	1
ucec_tcga_gdc:TCGA-AP-A1DR-01	1	0	0	1	0	0	1	1	0	0	0
ucec_tcga_gdc:TCGA-AP-A1DQ-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1DP-01	1	1	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1DO-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1DM-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1DK-01	1	0	1	1	1	1	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A1DH-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LV-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LT-01	1	0	0	0	1	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LS-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LQ-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LP-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LO-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LN-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LM-01	1	1	1	1	1	0	1	0	0	1	0
ucec_tcga_gdc:TCGA-AP-A0LL-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LJ-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LI-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LG-01	1	1	1	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LF-01	1	0	0	0	0	0	0	0	0	1	0
ucec_tcga_gdc:TCGA-AP-A0LE-01	1	1	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0LD-01	1	0	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0L9-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A0L8-01	1	0	0	0	0	0	0	0	1	0	0
ucec_tcga_gdc:TCGA-AP-A05P-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A05N-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A05J-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A05H-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A05D-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A05A-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A059-01	1	1	0	1	0	1	1	1	0	0	0
ucec_tcga_gdc:TCGA-AP-A056-01	1	1	1	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A054-01	1	1	0	0	0	1	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A053-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A052-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AP-A051-01	1	0	1	1	0	1	1	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A8CW-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A8CV-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A8CT-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A6NU-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A5DW-01	1	0	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A5DV-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3TW-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3QS-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3OL-01	1	0	0	0	0	1	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3OK-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3OJ-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3NH-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3NG-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3NE-01	1	0	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3I9-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3EM-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3EK-01	1	0	1	1	0	1	0	0	0	1	0
ucec_tcga_gdc:TCGA-AJ-A3EJ-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3BK-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3BI-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3BH-01	1	0	0	0	1	1	1	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3BG-01	1	0	0	0	0	1	1	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A3BF-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A2QO-01	1	0	0	0	0	0	0	0	1	0	0
ucec_tcga_gdc:TCGA-AJ-A2QN-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A2QM-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A2QL-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A2QK-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A23O-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-AJ-A23M-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-AB3J-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A7WK-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A7WJ-01	1	0	1	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A3LP-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A2K7-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A2K5-01	1	1	0	1	0	0	0	1	1	0	0
ucec_tcga_gdc:TCGA-A5-A2K4-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A2K3-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A2K2-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A1OK-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A1OJ-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A1OG-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A1OF-01	1	1	1	1	1	1	1	0	0	0	1
ucec_tcga_gdc:TCGA-A5-A0VQ-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0VP-01	1	0	0	1	1	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0RA-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0R9-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0R8-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0R7-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0R6-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GX-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GW-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GV-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GU-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GQ-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GP-01	1	0	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GN-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GM-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GJ-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GH-01	1	0	0	1	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GE-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GB-01	1	0	0	1	0	0	0	1	0	0	0
ucec_tcga_gdc:TCGA-A5-A0GA-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0G9-01	1	0	0	0	0	0	1	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0G5-01	0	0	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-A5-A0G2-01	1	1	1	1	0	1	0	1	1	1	0
ucec_tcga_gdc:TCGA-A5-A0G1-01	1	0	1	1	0	0	1	0	1	0	0
ucec_tcga_gdc:TCGA-5S-A9Q8-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-5B-A90C-01	1	0	0	0	0	0	0	0	1	0	0
ucec_tcga_gdc:TCGA-4E-A92E-01	1	1	0	0	0	0	0	0	0	0	0
ucec_tcga_gdc:TCGA-2E-A9G8-01	0	0	0	0	0	0	0	0	0	0	0
